    15.400,  .28930E+02
    15.420,  .31120E+02
    15.440,  .49030E+02
    15.460,  .81100E+01
    15.480, -.86309E+02
    15.500, -.98140E+02
    15.520, -.55931E+02
    15.540, -.33320E+02
    15.560,  .81190E+01
    15.580,  .41240E+02
    15.600,  .22180E+02
    15.620, -.22211E+02
    15.640, -.61700E+02
    15.660, -.57860E+02
    15.680, -.38840E+02
    15.700, -.80531E+02
    15.720, -.12209E+03
    15.740, -.10913E+03
    15.760, -.14173E+03
    15.780, -.19521E+03
    15.800, -.11141E+03
    15.820,  .31412E+02
    15.840,  .55820E+02
    15.860,  .60341E+02
    15.880,  .15693E+03
    15.900,  .22041E+03
    15.920,  .20752E+03
    15.940,  .21294E+03
    15.960,  .24531E+03
    15.980,  .24854E+03
    16.000,  .16657E+03
    16.020,  .23642E+02
    16.040, -.76517E+02
    16.060, -.96890E+02
    16.080, -.68060E+02
    16.100, -.40860E+02
    16.120, -.46820E+02
    16.140, -.46609E+02
    16.160, -.31290E+01
    16.180,  .30870E+02
    16.200, -.86480E+01
    16.220, -.42571E+02
    16.240, -.18770E+02
    16.260, -.44420E+02
    16.280, -.82750E+02
    16.300, -.47998E+02
    16.320, -.16599E+02
    16.340,  .27770E+02
    16.360,  .86449E+02
    16.380,  .35206E+02
    16.400, -.84973E+02
    16.420, -.16116E+03
    16.440, -.19635E+03
    16.460, -.20952E+03
    16.480, -.18842E+03
    16.500, -.13508E+03
    16.520, -.89751E+02
    16.540, -.59731E+02
    16.560, -.16449E+02
    16.580,  .15560E+02
    16.600,  .71100E+01
    16.620, -.17899E+02
    16.640, -.16649E+02
    16.660,  .25231E+02
    16.680,  .77040E+02
    16.700,  .10654E+03
    16.720,  .10902E+03
    16.740,  .10229E+03
    16.760,  .95310E+02
    16.780,  .10636E+03
    16.800,  .16181E+03
    16.820,  .15635E+03
    16.840,  .22500E+02
    16.860, -.48750E+02
    16.880,  .14144E+02
    16.900,  .61291E+02
    16.920,  .83220E+02
    16.940,  .10378E+03
    16.960,  .80891E+02
    16.980,  .62180E+02
    17.000,  .65830E+02
    17.020,  .50840E+02
    17.040,  .32321E+02
    17.060,  .33990E+02
    17.080,  .53390E+02
    17.100,  .52070E+02
    17.120,  .57320E+01
    17.140, -.30951E+02
    17.160, -.37050E+02
    17.180, -.64150E+02
    17.200, -.10808E+03
    17.220, -.11420E+03
    17.240, -.94700E+02
    17.260, -.98830E+02
    17.280, -.12203E+03
    17.300, -.13844E+03
    17.320, -.12398E+03
    17.340, -.81240E+02
    17.360, -.59430E+02
    17.380, -.46079E+02
    17.400,  .12782E+02
    17.420,  .99680E+02
    17.440,  .15855E+03
    17.460,  .14815E+03
    17.480,  .95399E+02
    17.500,  .63520E+02
    17.520,  .55700E+02
    17.540,  .57370E+02
    17.560,  .62880E+02
    17.580,  .59620E+02
    17.600,  .48020E+02
    17.620,  .18492E+02
    17.640, -.43992E+02
    17.660, -.11677E+03
    17.680, -.14818E+03
    17.700, -.13429E+03
    17.720, -.11922E+03
    17.740, -.11463E+03
    17.760, -.13267E+03
    17.780, -.16504E+03
    17.800, -.14105E+03
    17.820, -.64759E+02
    17.840, -.15190E+02
    17.860, -.92000E+01
    17.880, -.12690E+01
    17.900,  .35371E+02
    17.920,  .80360E+02
    17.940,  .11809E+03
    17.960,  .11577E+03
    17.980,  .38248E+02
    18.000, -.48760E+02
    18.020, -.79790E+02
    18.040, -.76520E+02
    18.060, -.75170E+02
    18.080, -.10185E+03
    18.100, -.14436E+03
    18.120, -.16819E+03
    18.140, -.15532E+03
    18.160, -.10882E+03
    18.180, -.71240E+02
    18.200, -.60240E+02
    18.220, -.62160E+02
    18.240, -.79080E+02
    18.260, -.84930E+02
    18.280, -.66401E+02
    18.300, -.40659E+02
    18.320, -.70890E+01
    18.340,  .82500E+01
    18.360, -.12929E+02
    18.380, -.32631E+02
    18.400, -.31030E+02
    18.420, -.28600E+02
    18.440, -.34620E+02
    18.460, -.31560E+02
    18.480, -.23170E+02
    18.500, -.29630E+02
    18.520, -.26960E+02
    18.540, -.62810E+01
    18.560, -.36000E+01
    18.580, -.11460E+02
    18.600, -.85700E+01
    18.620, -.16059E+02
    18.640, -.34780E+02
    18.660, -.25250E+02
    18.680,  .29729E+02
    18.700,  .90888E+02
    18.720,  .11275E+03
    18.740,  .97950E+02
    18.760,  .63950E+02
    18.780,  .22191E+02
    18.800, -.59910E+01
    18.820, -.13210E+02
    18.840, -.13400E+02
    18.860, -.29839E+02
    18.880, -.65141E+02
    18.900, -.66370E+02
    18.920, -.19520E+02
    18.940, -.12459E+02
    18.960, -.72163E+02
    18.980, -.10550E+03
    19.000, -.80010E+02
    19.020, -.51480E+02
    19.040, -.39120E+02
    19.060, -.39580E+02
    19.080, -.49170E+02
    19.100, -.41560E+02
    19.120, -.17401E+02
    19.140, -.24000E+00
    19.160,  .71000E+00
    19.180, -.10130E+02
    19.200, -.13650E+02
    19.220, -.10310E+02
    19.240,  .16200E+01
    19.260,  .40900E+02
    19.280,  .72989E+02
    19.300,  .72110E+02
    19.320,  .79940E+02
    19.340,  .10792E+03
    19.360,  .12067E+03
    19.380,  .10465E+03
    19.400,  .82320E+02
    19.420,  .72040E+02
    19.440,  .70730E+02
    19.460,  .76060E+02
    19.480,  .73140E+02
    19.500,  .53360E+02
    19.520,  .45490E+02
    19.540,  .57889E+02
    19.560,  .58060E+02
    19.580,  .23330E+02
    19.600, -.24799E+02
    19.620, -.42970E+02
    19.640, -.28499E+02
    19.660, -.48900E+01
    19.680,  .19710E+02
    19.700,  .23570E+02
    19.720, -.12461E+02
    19.740, -.47570E+02
    19.760, -.36260E+02
    19.780, -.17840E+02
    19.800, -.39021E+02
    19.820, -.69420E+02
    19.840, -.89570E+02
    19.860, -.10689E+03
    19.880, -.94119E+02
    19.900, -.51649E+02
    19.920, -.14720E+02
